Date,DOW,DOW_Name,Predicted,Actual,Error,Abs_Error,Pct_Error,Item,Period
2026-03-16,0,Monday,1.15,1,0.1499999999999999,0.1499999999999999,14.999999999999991,Taro Ice,2026-03-15 to 2026-03-21
2026-03-17,1,Tuesday,1.06,1,0.06000000000000005,0.06000000000000005,6.000000000000005,Taro Ice,2026-03-15 to 2026-03-21
2026-03-18,2,Wednesday,1.04,2,-0.96,0.96,48.0,Taro Ice,2026-03-15 to 2026-03-21
2026-03-15,6,Sunday,1.83,6,-4.17,4.17,69.5,Tempe Mendoan,2026-03-15 to 2026-03-21
2026-03-16,0,Monday,3.03,2,1.0299999999999998,1.0299999999999998,51.49999999999999,Tempe Mendoan,2026-03-15 to 2026-03-21
2026-03-17,1,Tuesday,2.12,2,0.1200000000000001,0.1200000000000001,6.000000000000005,Tempe Mendoan,2026-03-15 to 2026-03-21
2026-03-18,2,Wednesday,2.09,1,1.0899999999999999,1.0899999999999999,108.99999999999999,Tempe Mendoan,2026-03-15 to 2026-03-21
2026-03-20,4,Friday,2.06,4,-1.94,1.94,48.5,Tempe Mendoan,2026-03-15 to 2026-03-21
2026-03-15,6,Sunday,3.57,1,2.57,2.57,257.0,Tubruk,2026-03-15 to 2026-03-21
2026-03-16,0,Monday,3.61,4,-0.3900000000000001,0.3900000000000001,9.750000000000004,Tubruk,2026-03-15 to 2026-03-21
2026-03-17,1,Tuesday,2.98,3,-0.020000000000000018,0.020000000000000018,0.6666666666666672,Tubruk,2026-03-15 to 2026-03-21
2026-03-18,2,Wednesday,4.02,2,2.0199999999999996,2.0199999999999996,100.99999999999997,Tubruk,2026-03-15 to 2026-03-21
2026-03-20,4,Friday,3.62,2,1.62,1.62,81.0,Tubruk,2026-03-15 to 2026-03-21
2026-03-15,6,Sunday,2.34,3,-0.6600000000000001,0.6600000000000001,22.000000000000007,Vietnam Drip,2026-03-15 to 2026-03-21
2026-03-16,0,Monday,3.39,3,0.3900000000000001,0.3900000000000001,13.000000000000004,Vietnam Drip,2026-03-15 to 2026-03-21
2026-03-17,1,Tuesday,2.17,3,-0.8300000000000001,0.8300000000000001,27.666666666666668,Vietnam Drip,2026-03-15 to 2026-03-21
2026-03-18,2,Wednesday,2.75,5,-2.25,2.25,45.0,Vietnam Drip,2026-03-15 to 2026-03-21
2026-03-19,3,Thursday,2.36,3,-0.6400000000000001,0.6400000000000001,21.333333333333336,Vietnam Drip,2026-03-15 to 2026-03-21
2026-03-20,4,Friday,3.16,2,1.1600000000000001,1.1600000000000001,58.00000000000001,Vietnam Drip,2026-03-15 to 2026-03-21
2026-03-15,6,Sunday,1.06,2,-0.94,0.94,47.0,Virya Choco Banana,2026-03-15 to 2026-03-21
2026-03-16,0,Monday,1.28,1,0.28,0.28,28.000000000000004,Virya Choco Banana,2026-03-15 to 2026-03-21
2026-03-17,1,Tuesday,0.9,2,-1.1,1.1,55.00000000000001,Virya Choco Banana,2026-03-15 to 2026-03-21
2026-03-18,2,Wednesday,1.02,1,0.020000000000000018,0.020000000000000018,2.0000000000000018,Virya Choco Banana,2026-03-15 to 2026-03-21
2026-03-19,3,Thursday,1.71,1,0.71,0.71,71.0,Virya Choco Banana,2026-03-15 to 2026-03-21
2026-03-20,4,Friday,1.61,1,0.6100000000000001,0.6100000000000001,61.00000000000001,Virya Choco Banana,2026-03-15 to 2026-03-21
2026-04-05,6,Sunday,4.51,4,0.5099999999999998,0.5099999999999998,12.749999999999995,Air Mineral,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.37,3,-0.6299999999999999,0.6299999999999999,20.999999999999996,Air Mineral,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,3.36,3,0.3599999999999999,0.3599999999999999,11.999999999999995,Air Mineral,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.45,4,-1.5499999999999998,1.5499999999999998,38.74999999999999,Air Mineral,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,3.16,1,2.16,2.16,216.0,Air Mineral,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,4.05,9,-4.95,4.95,55.00000000000001,Air Mineral,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,1.03,1,0.030000000000000027,0.030000000000000027,3.0000000000000027,Anindita Honey Butter,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.88,2,-0.1200000000000001,0.1200000000000001,6.000000000000005,Anindita Honey Butter,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.88,4,-2.12,2.12,53.0,Arunika,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.34,1,1.3399999999999999,1.3399999999999999,134.0,Arunika,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.72,2,-0.28,0.28,14.000000000000002,Arunika,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.56,3,-1.44,1.44,48.0,Arunika,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.9,6,-3.1,3.1,51.66666666666667,Arunika,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,2.14,3,-0.8599999999999999,0.8599999999999999,28.666666666666664,Arunika,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,3.29,1,2.29,2.29,229.0,Basreng,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.1,1,1.1,1.1,110.00000000000001,Basreng,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.83,1,1.83,1.83,183.0,Basreng,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,3.66,2,1.6600000000000001,1.6600000000000001,83.0,Basreng,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.14,1,1.1400000000000001,1.1400000000000001,114.00000000000001,Basreng,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,3.63,5,-1.37,1.37,27.400000000000002,Basreng,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,3.64,4,-0.3599999999999999,0.3599999999999999,8.999999999999996,Basreng,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.39,2,0.3900000000000001,0.3900000000000001,19.500000000000007,Black Hot,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.53,1,1.5299999999999998,1.5299999999999998,152.99999999999997,Black Hot,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.49,2,0.4900000000000002,0.4900000000000002,24.50000000000001,Black Hot,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,2.83,1,1.83,1.83,183.0,Black Hot,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,4.42,7,-2.58,2.58,36.85714285714286,Black Ice,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,3.74,6,-2.26,2.26,37.666666666666664,Black Ice,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,3.27,3,0.27,0.27,9.000000000000002,Black Ice,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,3.21,4,-0.79,0.79,19.75,Black Ice,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.8,4,-1.2000000000000002,1.2000000000000002,30.000000000000004,Black Ice,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,4.56,7,-2.4400000000000004,2.4400000000000004,34.85714285714286,Black Ice,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,3.12,9,-5.88,5.88,65.33333333333333,Black Ice,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.95,1,0.95,0.95,95.0,Candana Vanilla,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.76,1,0.76,0.76,76.0,Candana Vanilla,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.93,2,-0.07000000000000006,0.07000000000000006,3.500000000000003,Candana Vanilla,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.36,1,1.3599999999999999,1.3599999999999999,136.0,Cappucino Hot,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.85,1,0.8500000000000001,0.8500000000000001,85.00000000000001,Cappucino Hot,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,3.44,1,2.44,2.44,244.0,Cappucino Hot,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,0.97,1,-0.030000000000000027,0.030000000000000027,3.0000000000000027,Cappucino Ice,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.74,1,0.74,0.74,74.0,Cappucino Ice,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.14,1,0.1399999999999999,0.1399999999999999,13.99999999999999,Cappucino Ice,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.69,1,0.69,0.69,69.0,Chocolate Hot,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.39,1,1.3900000000000001,1.3900000000000001,139.0,Chocolate Hot,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.05,2,0.04999999999999982,0.04999999999999982,2.499999999999991,Chocolate Hot,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,2.12,2,0.1200000000000001,0.1200000000000001,6.000000000000005,Chocolate Hot,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,2.85,3,-0.1499999999999999,0.1499999999999999,4.9999999999999964,Chocolate Ice,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.84,3,-0.16000000000000014,0.16000000000000014,5.3333333333333375,Chocolate Ice,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.02,1,1.02,1.02,102.0,Chocolate Ice,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.04,5,-3.96,3.96,79.2,Chocolate Ice,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.07,4,-1.9300000000000002,1.9300000000000002,48.25000000000001,Chocolate Ice,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,4.03,5,-0.9699999999999998,0.9699999999999998,19.399999999999995,Chocolate Ice,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.85,1,0.8500000000000001,0.8500000000000001,85.00000000000001,Chocolate Ice,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.98,1,0.98,0.98,98.0,Cireng,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.1,1,1.1,1.1,110.00000000000001,Cireng,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.53,2,-0.47,0.47,23.5,Cireng,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.6,1,1.6,1.6,160.0,Cireng,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,2.3,5,-2.7,2.7,54.0,Cireng,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,1.46,1,0.45999999999999996,0.45999999999999996,46.0,Donat,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,2.72,1,1.7200000000000002,1.7200000000000002,172.00000000000003,Donat,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.11,2,-0.8899999999999999,0.8899999999999999,44.49999999999999,Donat,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.85,1,0.8500000000000001,0.8500000000000001,85.00000000000001,Donat,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.41,2,-0.5900000000000001,0.5900000000000001,29.500000000000004,Donat,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,1.23,2,-0.77,0.77,38.5,Espresso,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.78,1,0.78,0.78,78.0,Espresso,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,0.99,1,-0.010000000000000009,0.010000000000000009,1.0000000000000009,Espresso,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,4.17,3,1.17,1.17,38.99999999999999,Husgendam Platter,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,4.15,2,2.1500000000000004,2.1500000000000004,107.50000000000001,Husgendam Platter,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,3.01,4,-0.9900000000000002,0.9900000000000002,24.750000000000007,Husgendam Platter,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,4.84,1,3.84,3.84,384.0,Husgendam Platter,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,5.29,2,3.29,3.29,164.5,Husgendam Platter,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,4.27,5,-0.7300000000000004,0.7300000000000004,14.600000000000007,Husgendam Platter,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,2.51,2,0.5099999999999998,0.5099999999999998,25.49999999999999,Kasmaran,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.28,1,1.2799999999999998,1.2799999999999998,127.99999999999999,Kasmaran,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.34,1,0.3400000000000001,0.3400000000000001,34.00000000000001,Kasmaran,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,3.97,1,2.97,2.97,297.0,Kasmaran,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,2.29,3,-0.71,0.71,23.666666666666668,Kasmaran,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,2.11,1,1.1099999999999999,1.1099999999999999,110.99999999999999,Kenang,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.56,5,-3.44,3.44,68.8,Kenang,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.52,1,0.52,0.52,52.0,Kenang,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.67,1,1.67,1.67,167.0,Kenang,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.96,4,-2.04,2.04,51.0,Kenang,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,2.81,2,0.81,0.81,40.5,Kentang,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.19,4,-1.81,1.81,45.25,Kentang,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,3.66,1,2.66,2.66,266.0,Kentang,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.86,2,-0.1399999999999999,0.1399999999999999,6.999999999999995,Kentang,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,3.08,1,2.08,2.08,208.0,Kentang,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,3.59,1,2.59,2.59,259.0,Kentang,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,3.17,2,1.17,1.17,58.5,Kinasih,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,3.02,1,2.02,2.02,202.0,Kinasih,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,3.31,2,1.31,1.31,65.5,Kinasih,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.68,2,0.6800000000000002,0.6800000000000002,34.00000000000001,Kinasih,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,4.19,1,3.1900000000000004,3.1900000000000004,319.00000000000006,Kinasih,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,3.53,6,-2.47,2.47,41.16666666666667,Kinasih,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,2.36,4,-1.6400000000000001,1.6400000000000001,41.0,Kirana,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,1.8,3,-1.2,1.2,40.0,Kirana,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,2.55,3,-0.4500000000000002,0.4500000000000002,15.000000000000005,Kirana,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.26,1,1.2599999999999998,1.2599999999999998,125.99999999999997,Kirana,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,3.46,3,0.45999999999999996,0.45999999999999996,15.333333333333332,Kirana,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,2.99,3,-0.009999999999999787,0.009999999999999787,0.33333333333332626,Kirana,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.3,4,-2.7,2.7,67.5,Kirana Strawberry,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,0.99,1,-0.010000000000000009,0.010000000000000009,1.0000000000000009,Kirana Strawberry,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.09,1,0.09000000000000008,0.09000000000000008,9.000000000000007,Kirana Strawberry,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,3.67,1,2.67,2.67,267.0,Kopi Susu Husgendam Hot,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,7.68,8,-0.3200000000000003,0.3200000000000003,4.0000000000000036,Kopi Susu Husgendam Ice,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,5.39,1,4.39,4.39,438.99999999999994,Kopi Susu Husgendam Ice,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,7.1,3,4.1,4.1,136.66666666666666,Kopi Susu Husgendam Ice,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,6.51,9,-2.49,2.49,27.666666666666668,Kopi Susu Husgendam Ice,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,6.14,5,1.1399999999999997,1.1399999999999997,22.799999999999994,Kopi Susu Husgendam Ice,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,7.77,5,2.7699999999999996,2.7699999999999996,55.39999999999999,Kopi Susu Husgendam Ice,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,8.3,4,4.300000000000001,4.300000000000001,107.50000000000001,Kopi Susu Husgendam Ice,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.05,1,0.050000000000000044,0.050000000000000044,5.000000000000004,Latte Hot,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,1.02,2,-0.98,0.98,49.0,Latte Hot,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,1.13,1,0.1299999999999999,0.1299999999999999,12.99999999999999,Latte Ice,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.58,2,-0.41999999999999993,0.41999999999999993,20.999999999999996,Latte Ice,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.14,1,0.1399999999999999,0.1399999999999999,13.99999999999999,Latte Ice,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.73,2,0.73,0.73,36.5,Lemon Tea Hot,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,2.25,2,0.25,0.25,12.5,Lemon Tea Hot,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.56,1,1.56,1.56,156.0,Lemon Tea Hot,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,4.32,2,2.3200000000000003,2.3200000000000003,116.00000000000001,Lemon Tea Hot,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.17,4,-1.83,1.83,45.75,Lemon Tea Ice,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.03,2,0.029999999999999805,0.029999999999999805,1.4999999999999902,Lemon Tea Ice,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,2.22,1,1.2200000000000002,1.2200000000000002,122.00000000000001,Lemon Tea Ice,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.14,1,1.1400000000000001,1.1400000000000001,114.00000000000001,Lemon Tea Ice,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,3.31,1,2.31,2.31,231.0,Lemon Tea Ice,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.95,1,0.95,0.95,95.0,Lemon Tea Ice,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.85,1,0.8500000000000001,0.8500000000000001,85.00000000000001,Lychee Tea Hot,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.66,2,0.6600000000000001,0.6600000000000001,33.00000000000001,Lychee Tea Hot,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.65,1,1.65,1.65,165.0,Lychee Tea Hot,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,2.83,1,1.83,1.83,183.0,Lychee Tea Hot,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.82,1,1.8199999999999998,1.8199999999999998,181.99999999999997,Lychee Tea Hot,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.05,1,1.0499999999999998,1.0499999999999998,104.99999999999999,Lychee Tea Hot,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,2.61,1,1.6099999999999999,1.6099999999999999,161.0,Lychee Tea Ice,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,3.76,4,-0.2400000000000002,0.2400000000000002,6.000000000000005,Lychee Tea Ice,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,3.77,3,0.77,0.77,25.666666666666664,Lychee Tea Ice,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,3.92,5,-1.08,1.08,21.6,Lychee Tea Ice,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.59,10,-7.41,7.41,74.1,Lychee Tea Ice,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.8,5,-2.2,2.2,44.00000000000001,Lychee Tea Ice,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,3.04,6,-2.96,2.96,49.333333333333336,Lychee Tea Ice,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.84,1,0.8400000000000001,0.8400000000000001,84.00000000000001,Magic,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.13,1,0.1299999999999999,0.1299999999999999,12.99999999999999,Magic,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.32,1,0.32000000000000006,0.32000000000000006,32.00000000000001,Magic,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.76,1,0.76,0.76,76.0,Magic,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.22,1,1.2200000000000002,1.2200000000000002,122.00000000000001,Matcha Hot,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.15,1,0.1499999999999999,0.1499999999999999,14.999999999999991,Matcha Hot,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,3.07,3,0.06999999999999984,0.06999999999999984,2.3333333333333277,Matcha Ice,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,3.02,1,2.02,2.02,202.0,Matcha Ice,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,3.65,3,0.6499999999999999,0.6499999999999999,21.666666666666664,Matcha Ice,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,4.47,3,1.4699999999999998,1.4699999999999998,48.99999999999999,Matcha Ice,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.37,2,0.3700000000000001,0.3700000000000001,18.500000000000007,Matcha Ice,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,3.1,4,-0.8999999999999999,0.8999999999999999,22.499999999999996,Matcha Ice,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,2.08,1,1.08,1.08,108.0,Mewangi Milk Tea Hot,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.2,1,1.2000000000000002,1.2000000000000002,120.00000000000001,Mewangi Milk Tea Hot,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,2.1,1,1.1,1.1,110.00000000000001,Mewangi Milk Tea Hot,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.99,2,-0.010000000000000009,0.010000000000000009,0.5000000000000004,Mewangi Milk Tea Hot,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.28,1,0.28,0.28,28.000000000000004,Mewangi Milk Tea Hot,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.6,3,-1.4,1.4,46.666666666666664,Mewangi Milk Tea Ice,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.28,3,-0.7200000000000002,0.7200000000000002,24.000000000000007,Mewangi Milk Tea Ice,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,2.98,1,1.98,1.98,198.0,Mewangi Milk Tea Ice,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,1.97,2,-0.030000000000000027,0.030000000000000027,1.5000000000000013,Mewangi Milk Tea Ice,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,2.56,1,1.56,1.56,156.0,Mie Goreng,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.59,1,0.5900000000000001,0.5900000000000001,59.00000000000001,Mie Goreng,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,4.47,1,3.4699999999999998,3.4699999999999998,347.0,Mie Goreng,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.99,1,0.99,0.99,99.0,Mie Rebus,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,1.99,2,-0.010000000000000009,0.010000000000000009,0.5000000000000004,Mie Rebus,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.62,8,-6.38,6.38,79.75,Mie Rebus,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.84,1,0.8400000000000001,0.8400000000000001,84.00000000000001,Mie Rebus,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,3.35,2,1.35,1.35,67.5,Mie Rebus,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.31,1,1.31,1.31,131.0,Nasi Ayam Chili Padi,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.88,3,-0.1200000000000001,0.1200000000000001,4.0000000000000036,Nasi Ayam Chili Padi,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,2.6,3,-0.3999999999999999,0.3999999999999999,13.33333333333333,Nasi Ayam Chili Padi,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,2.66,1,1.6600000000000001,1.6600000000000001,166.0,Nasi Ayam Chili Padi,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,2.75,5,-2.25,2.25,45.0,Nasi Ayam Chili Padi,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.99,1,0.99,0.99,99.0,Nasi Ayam Curry,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,1.29,1,0.29000000000000004,0.29000000000000004,29.000000000000004,Nasi Ayam Curry,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,1.57,2,-0.42999999999999994,0.42999999999999994,21.499999999999996,Nasi Ayam Curry,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,1.23,1,0.22999999999999998,0.22999999999999998,23.0,Nasi Ayam Curry,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.82,2,-0.17999999999999994,0.17999999999999994,8.999999999999996,Nasi Ayam Curry,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.65,5,-3.35,3.35,67.0,Nasi Ayam Curry,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,3.79,1,2.79,2.79,279.0,Nasi Ayam Daun Jeruk,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,2.77,3,-0.22999999999999998,0.22999999999999998,7.666666666666666,Nasi Ayam Daun Jeruk,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,3.27,3,0.27,0.27,9.000000000000002,Nasi Ayam Daun Jeruk,2026-04-05 to 2026-04-11
2026-04-08,2,Wednesday,2.77,1,1.77,1.77,177.0,Nasi Ayam Daun Jeruk,2026-04-05 to 2026-04-11
2026-04-09,3,Thursday,1.82,2,-0.17999999999999994,0.17999999999999994,8.999999999999996,Nasi Ayam Daun Jeruk,2026-04-05 to 2026-04-11
2026-04-10,4,Friday,1.96,2,-0.040000000000000036,0.040000000000000036,2.0000000000000018,Nasi Ayam Daun Jeruk,2026-04-05 to 2026-04-11
2026-04-11,5,Saturday,4.31,4,0.3099999999999996,0.3099999999999996,7.74999999999999,Nasi Ayam Daun Jeruk,2026-04-05 to 2026-04-11
2026-04-05,6,Sunday,1.72,3,-1.28,1.28,42.66666666666667,Nasi Ayam Mentega,2026-04-05 to 2026-04-11
2026-04-06,0,Monday,1.6,2,-0.3999999999999999,0.3999999999999999,19.999999999999996,Nasi Ayam Mentega,2026-04-05 to 2026-04-11
2026-04-07,1,Tuesday,2.01,2,0.009999999999999787,0.009999999999999787,0.49999999999998934,Nasi Ayam Mentega,2026-04-05 to 2026-04-11
