antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Signature', 'Other'})",frozenset({'snack'}),0.048740225890529974,0.3660295395308427,0.02432667245873154,0.4991087344028521,1.3635750137614118,1.0,0.006486310019391595,1.2656847983031931,0.2802953302976137,0.06230529595015578,0.20991387323240068,0.28278484429613293
frozenset({'Other'}),"frozenset({'snack', 'Signature'})",0.13258036490008687,0.12797567332754126,0.02432667245873154,0.18348623853211013,1.4337587274301342,1.0,0.007359610990631805,1.0679848495202022,0.34877303685897454,0.10297903641044504,0.06365712917252045,0.18678724689674076
"frozenset({'Signature', 'Tea'})",frozenset({'Other'}),0.07176368375325803,0.13258036490008687,0.015464813205907906,0.21549636803874092,1.6254018323236619,1.0,0.00595035782732652,1.1056923126427907,0.4145146159961972,0.08187672493100276,0.09558926243248278,0.1660705955527912
"frozenset({'Signature', 'Other'})",frozenset({'Tea'}),0.048740225890529974,0.3443961772371851,0.015464813205907906,0.3172905525846702,0.921295222060937,1.0,-0.0013211342684674929,0.9602969832113294,-0.08240510822779877,0.04094778007821486,-0.04134451891736631,0.18109734490989313
"frozenset({'Tea', 'Other'})",frozenset({'Signature'}),0.05499565595134665,0.2719374456993918,0.015464813205907906,0.2812006319115324,1.0340636655916096,1.0,0.0005094350019361413,1.012887026092934,0.03485862860814449,0.049651324965132505,0.01272306363982552,0.16903482074809845
frozenset({'Other'}),"frozenset({'Signature', 'Tea'})",0.13258036490008687,0.07176368375325803,0.015464813205907906,0.11664482306684143,1.625401832323662,1.0,0.00595035782732652,1.0508075805582553,0.44357713915298186,0.08187672493100276,0.04835098404149615,0.1660705955527912
"frozenset({'Signature', 'Coffee Base'})",frozenset({'Other'}),0.05586446568201564,0.13258036490008687,0.012510860121633362,0.223950233281493,1.6891659142005142,1.0,0.005104328876563348,1.1177371249884653,0.43213270554072986,0.07111111111111111,0.10533525491486222,0.1591572922632891
"frozenset({'Signature', 'Other'})",frozenset({'Coffee Base'}),0.048740225890529974,0.2570807993049522,0.012510860121633362,0.2566844919786096,0.9984584328062848,1.0,-1.9316108608009863e-05,0.9994668383451362,-0.0016204253379052298,0.04265402843601896,-0.0005334460678521079,0.15267479076794624
"frozenset({'Coffee Base', 'Other'})",frozenset({'Signature'}),0.04474370112945265,0.2719374456993918,0.012510860121633362,0.2796116504854369,1.028220478302677,1.0,0.00034337232535301687,1.0106528718728118,0.028731494113486064,0.04113110539845759,0.010540584377968839,0.16280902013089738
"frozenset({'snack', 'Coffee Base'})",frozenset({'Other'}),0.09869678540399653,0.13258036490008687,0.02059079061685491,0.20862676056338028,1.573587165192993,1.0,0.007505534793527481,1.0960942218837613,0.4044247262102026,0.0977319587628866,0.08766967288506682,0.18196737766045817
"frozenset({'snack', 'Other'})",frozenset({'Coffee Base'}),0.05751520417028671,0.2570807993049522,0.02059079061685491,0.35800604229607247,1.3925818002121644,1.0,0.005804735956570082,1.1572059079061685,0.2991128660866535,0.0700354609929078,0.13584955523655645,0.21905033442955027
"frozenset({'Coffee Base', 'Other'})",frozenset({'snack'}),0.04474370112945265,0.3660295395308427,0.02059079061685491,0.4601941747572816,1.2572596609200835,1.0,0.00421327429553571,1.174441680365525,0.2142036176781546,0.05277221108884436,0.14853158167141445,0.2582243126338034
frozenset({'Other'}),"frozenset({'snack', 'Coffee Base'})",0.13258036490008687,0.09869678540399653,0.02059079061685491,0.15530799475753604,1.5735871651929927,1.0,0.007505534793527481,1.0670199421827007,0.4202225670777886,0.0977319587628866,0.06281039325807208,0.18196737766045817
"frozenset({'Tea', 'Coffee Base'})",frozenset({'Other'}),0.08714161598609904,0.13258036490008687,0.017549956559513465,0.20139581256231306,1.5190470528127284,1.0,0.005996689314093211,1.0861696554372196,0.3743105727723244,0.08680704770090245,0.07933351388143263,0.16688401375166767
"frozenset({'Tea', 'Other'})",frozenset({'Coffee Base'}),0.05499565595134665,0.2570807993049522,0.017549956559513465,0.31911532385466035,1.2413036085052858,1.0,0.003411629369241116,1.091108710069525,0.2057083845738624,0.05958702064896755,0.0835010381905205,0.19369081501959107
