antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Vietnam drip'}),frozenset({'Kentang goreng'}),0.08158508158508158,0.1152718249492443,0.013309271373787504,0.1631336405529954,1.4152082750908583,1.0,0.003904810130842165,1.0571917069714427,0.31945280908543416,0.07251126587464155,0.0540977635317258,0.13929676156808282
frozenset({'Kentang goreng'}),frozenset({'Vietnam drip'}),0.1152718249492443,0.08158508158508158,0.013309271373787504,0.11545988258317026,1.4152082750908583,1.0,0.003904810130842165,1.0382965117478393,0.33161623407865826,0.07251126587464155,0.03688398382786813,0.13929676156808282
frozenset({'Roti bakar coklat'}),frozenset({'Kentang goreng'}),0.04895104895104895,0.1152718249492443,0.007895330475975638,0.16129032258064518,1.3992172211350296,1.0,0.002252653730208435,1.0548682087143628,0.3000000000000001,0.05050505050505051,0.05201427842937279,0.11489173663278834
frozenset({'Arunika'}),frozenset({'Basreng'}),0.045717723137077976,0.13858184825926761,0.008797653958944282,0.19243421052631582,1.3885960747636865,1.0,0.0024620073884025345,1.0666847988968744,0.293255129989824,0.05012853470437018,0.06251593625955604,0.12795883071079764
frozenset({'Tahu tuna'}),frozenset({'Vietnam drip'}),0.06120760959470637,0.08158508158508158,0.006917813369426273,0.11302211302211301,1.3853281853281851,1.0,0.0019241855470143307,1.0354428581575394,0.29628423673625737,0.05091311566131709,0.03422966113321443,0.09890736987511181
frozenset({'Husgendam Hot'}),frozenset({'Kentang goreng'}),0.05308669824798857,0.1152718249492443,0.00842168584104068,0.15864022662889518,1.3762272497962669,1.0,0.0023022852534651875,1.0515456087303596,0.28870205669816573,0.052656323460272686,0.04901889970573491,0.11584979367974439
frozenset({'Kirana'}),frozenset({'Kinasih'}),0.053913828107376494,0.09542070832393414,0.007068200616587713,0.13110181311018132,1.373934604060127,1.0,0.0019237049501270188,1.041064770676949,0.2876728659990462,0.04968287526427062,0.03944497194948473,0.1025879435921277
frozenset({'Milk Tea Ice'}),frozenset({'Lychee Tea ice'}),0.04744717647943454,0.1170764719151816,0.007594555981652756,0.1600633914421553,1.367169584321916,1.0,0.002039607957103573,1.0511787664556989,0.28193905592011687,0.048394825107810256,0.04868702459455147,0.11246586399339623
frozenset({'Nasi Cumi Asin'}),frozenset({'Lychee Tea ice'}),0.03225806451612903,0.1170764719151816,0.005113166403488984,0.15850815850815853,1.3538856775850996,1.0,0.0013365060191282874,1.0492359932088284,0.27009803921568626,0.03545359749739312,0.04692556634304208,0.10109094502158086
frozenset({'Nasi gila'}),frozenset({'Kinasih'}),0.05692157305060531,0.09542070832393414,0.007293781487329874,0.12813738441215325,1.3428676716290198,1.0,0.0018622846679285559,1.0375250360587605,0.27073568891000466,0.05028512182477967,0.03616783668306118,0.10228776234004038
frozenset({'Nasi gila'}),frozenset({'Kopi susu ice'}),0.05692157305060531,0.15647793067147905,0.011880592525753816,0.20871862615587847,1.3338534402917002,1.0,0.0029736225642296686,1.06602037809965,0.26539939726569367,0.05895522388059702,0.061931628565433036,0.14232183109812185
frozenset({'Mie Goreng'}),frozenset({'Tubruk'}),0.05857583276938116,0.09820287239642078,0.007669749605233476,0.13093709884467267,1.3333326780515329,1.0,0.0019174345742678555,1.037666118763941,0.2655547202906722,0.05143721633888048,0.03629888080841339,0.10451908541008519
